date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,price_per_sqft,affordability_score,quality_score,investment_score
2014-11-17,269950.0,3,1.5,1950,1.0,0,2,4,7,1975,0,98022,47.1976,-121.999,138.43589743589743,0.007223559918503427,13,89.92851524545414
2015-01-07,330000.0,2,1.0,1350,1.0,0,0,3,7,1949,0,98177,47.7224,-122.358,244.44444444444446,0.00409090909090909,10,34.88409753389164
2014-07-25,260000.0,3,2.5,1670,2.0,0,0,3,7,1988,0,98030,47.3505,-122.179,155.688622754491,0.006423076923076924,10,52.94035996853745
2015-04-14,470000.0,4,3.0,2380,1.5,0,0,4,7,1925,0,98126,47.5384,-122.376,197.47899159663865,0.0050638297872340424,11,58.849997686577524
2014-06-13,589000.0,4,3.0,2440,2.0,0,0,5,7,1961,0,98034,47.7044,-122.2,241.39344262295083,0.004142614601018676,12,62.61509276824133
2014-07-23,163500.0,2,1.5,1050,2.0,0,0,3,7,1996,0,98038,47.3848,-122.039,155.71428571428572,0.006422018348623853,10,52.931106278628604
2014-09-05,835000.0,4,2.75,3130,2.0,0,0,3,9,1993,0,98052,47.6993,-122.102,266.77316293929715,0.0037485029940119755,12,57.64586128718827
2014-11-21,1095000.0,5,3.0,4090,1.0,0,2,4,10,1986,0,98033,47.6627,-122.188,267.72616136919316,0.003735159817351598,16,69.46166658955258
2015-04-15,269000.0,4,1.75,1490,1.0,0,0,4,8,1969,0,98023,47.3099,-122.379,180.53691275167785,0.005539033457249071,12,74.79526211076667
2014-05-05,560000.0,3,2.5,1900,2.0,0,0,3,8,1987,0,98074,47.62,-122.043,294.7368421052632,0.0033928571428571428,11,40.03724610188313
2015-04-18,615000.0,4,1.0,1330,1.5,0,0,4,6,1901,0,98103,47.65,-122.34,462.406015037594,0.00216260162601626,10,12.663674640262807
2014-12-05,585188.0,3,2.25,2230,1.0,0,0,3,8,1975,0,98052,47.6647,-122.153,262.41614349775784,0.003810741163523517,11,45.90639892657197
2014-08-18,305000.0,3,1.75,1650,1.0,0,0,3,7,1977,0,98034,47.726,-122.191,184.84848484848484,0.005409836065573771,10,46.831767917457086
2014-11-05,166950.0,3,1.0,1190,1.0,0,0,3,6,1959,0,98058,47.4616,-122.184,140.2941176470588,0.0071278825995807135,9,47.92833017165595
2014-09-12,799000.0,3,2.5,2140,1.0,0,0,4,8,1959,0,98040,47.5505,-122.219,373.3644859813084,0.0026783479349186483,12,44.1748022023782
2014-06-25,400000.0,3,2.5,2180,1.0,0,0,4,7,1962,0,98133,47.7606,-122.336,183.4862385321101,0.00545,11,61.636515060380326
2014-12-01,230000.0,3,1.0,1060,1.0,0,0,3,7,1948,0,98155,47.7481,-122.3,216.9811320754717,0.004608695652173913,10,40.3588118262157
2014-05-15,256883.0,3,2.5,1690,2.0,0,0,3,8,2003,0,98023,47.2779,-122.347,152.00177514792898,0.006578870536392055,11,68.2725674362652
2014-11-11,423000.0,4,2.0,1970,1.5,0,0,5,7,1920,0,98108,47.5511,-122.312,214.72081218274113,0.004657210401891253,12,67.90588997362698
2014-07-23,465000.0,3,2.5,2150,2.0,0,0,3,8,2007,0,98126,47.5488,-122.372,216.27906976744185,0.004623655913978494,11,55.07564891500486
2015-01-13,440000.0,3,2.5,1910,2.0,0,0,3,7,1997,0,98024,47.5385,-121.911,230.36649214659687,0.004340909090909091,10,37.6821820200805
2014-10-14,385000.0,3,1.75,1350,1.0,0,0,4,7,1969,0,98038,47.4058,-121.994,285.18518518518516,0.0035064935064935067,11,41.68787303937445
2015-03-11,210000.0,3,1.0,860,1.0,0,0,4,6,1943,0,98056,47.5093,-122.184,244.1860465116279,0.004095238095238095,10,34.944246518299174
2014-11-12,297000.0,3,2.5,1940,2.0,0,0,3,8,1994,0,98042,47.3777,-122.165,153.09278350515464,0.006531986531986532,11,68.02503123120344
2014-07-16,470000.0,3,1.0,1010,1.0,0,0,3,7,1952,0,98107,47.675,-122.394,465.34653465346537,0.002148936170212766,10,12.551473650117986
2014-08-04,226500.0,3,1.5,1300,1.0,0,0,4,7,1976,0,98023,47.3025,-122.37,174.23076923076923,0.005739514348785872,11,63.6040808772498
2015-03-03,274250.0,3,1.0,910,1.0,0,0,4,6,1962,0,98059,47.4787,-122.158,301.3736263736264,0.0033181403828623514,10,24.48989034377458
2014-08-04,840000.0,4,1.75,2480,1.0,0,0,4,9,1966,0,98040,47.5378,-122.219,338.7096774193548,0.0029523809523809524,13,53.83334104474159
2014-09-19,677900.0,3,2.5,2440,2.0,0,0,3,8,2010,0,98052,47.7073,-122.114,277.827868852459,0.00359935093671633,11,42.989173182806645
2015-02-05,425000.0,3,1.0,1010,1.0,0,0,3,7,1915,0,98116,47.5733,-122.381,420.7920792079208,0.002376470588235294,10,14.138481469485958
2014-11-23,180250.0,2,0.75,900,1.0,0,0,3,6,1941,0,98166,47.4604,-122.339,200.27777777777777,0.0049930651872399446,9,35.768981631425525
2014-07-17,464000.0,6,3.0,2300,2.0,0,0,3,7,1920,1994,98133,47.7067,-122.343,201.7391304347826,0.004956896551724138,10,43.42641003099986
2015-04-22,320000.0,4,2.25,1550,2.0,0,0,3,8,1993,0,98038,47.354,-122.047,206.4516129032258,0.00484375,11,57.04784157682876
2014-07-17,625504.0,3,2.25,1270,2.0,0,0,3,8,2014,0,98105,47.6647,-122.284,492.52283464566926,0.002030362715506216,11,26.536112524869292
2014-05-15,592500.0,4,2.5,2240,1.0,0,0,3,9,1983,0,98074,47.6143,-122.017,264.50892857142856,0.003780590717299578,12,58.07847129042706
2015-01-14,465000.0,3,2.5,2714,2.0,0,0,3,9,2005,0,98001,47.3185,-122.275,171.33382461311717,0.0058365591397849465,12,76.83570073566834
2014-05-27,477000.0,4,2.75,1720,2.0,0,0,3,8,1978,0,98118,47.5458,-122.268,277.3255813953488,0.0036058700209643606,11,43.090963771804006
2015-01-15,280000.0,2,1.0,850,1.0,0,0,3,6,1923,0,98168,47.4889,-122.299,329.4117647058824,0.0030357142857142857,9,13.05579975015037
2015-02-21,1505000.0,5,3.0,3300,1.0,0,3,3,9,1957,1991,98040,47.5673,-122.21,456.06060606060606,0.0021926910299003323,15,51.08615185305141
2014-07-03,445838.0,3,2.5,2250,2.0,0,0,3,8,2000,0,98146,47.5133,-122.379,198.15022222222223,0.0050466761469412655,11,58.68805811317262
2014-08-28,1072000.0,2,2.25,3900,1.0,0,3,3,8,1947,0,98144,47.5884,-122.291,274.87179487179486,0.0036380597014925376,14,65.71854902142229
2014-10-23,467000.0,2,1.5,1320,1.0,0,0,4,8,1947,0,98177,47.7145,-122.367,353.7878787878788,0.0028265524625267664,12,45.72248183963355
2014-08-22,686000.0,4,2.5,2760,2.0,0,0,3,10,1999,0,98075,47.5836,-122.026,248.55072463768116,0.00402332361516035,13,67.7104057743025
2014-06-05,279950.0,3,2.0,1750,1.0,0,0,3,7,1961,0,98198,47.398,-122.299,159.97142857142856,0.006251116270762636,10,52.101744320547816
2014-09-04,527000.0,4,2.25,2330,2.0,0,0,3,8,1987,0,98011,47.7663,-122.215,226.1802575107296,0.0044212523719165085,11,53.07338176097719
2014-09-18,325000.0,3,2.25,2220,1.0,0,0,4,8,1966,0,98030,47.3758,-122.217,146.3963963963964,0.0068307692307692305,12,81.84773053254986
2014-09-03,328000.0,3,2.25,2020,2.0,0,0,3,7,1994,0,98038,47.3828,-122.023,162.37623762376236,0.006158536585365854,10,51.636746402628056
2014-06-04,390000.0,3,2.25,1250,1.0,0,0,5,7,1942,0,98146,47.5123,-122.373,312.0,0.003205128205128205,12,50.233655670198495
2015-03-09,479950.0,2,2.0,1510,1.0,0,0,3,8,2005,0,98053,47.7076,-122.013,317.8476821192053,0.0031461610584435883,11,36.96270762966733
2014-05-29,264950.0,4,2.25,1720,1.0,0,0,4,7,1978,0,98023,47.2922,-122.371,154.0406976744186,0.006491790903944141,11,67.8538379678897
2015-01-15,235000.0,3,1.0,1430,1.0,0,0,4,7,1961,0,98031,47.4075,-122.214,164.33566433566435,0.006085106382978723,11,65.78910840697728
2015-03-03,516500.0,3,2.5,1480,2.0,0,0,3,7,2004,0,98053,47.6794,-122.034,348.9864864864865,0.0028654404646660213,10,19.040623698699857
2015-04-13,655000.0,2,1.75,1450,2.0,1,4,3,7,1915,1978,98166,47.4497,-122.375,451.7241379310345,0.0022137404580152673,15,51.2295840466386
2014-06-16,500000.0,4,2.75,2280,1.0,0,0,5,7,1960,0,98059,47.5218,-122.164,219.2982456140351,0.00456,12,67.01869245361588
2014-11-21,315000.0,6,2.75,2940,1.0,0,0,3,8,1978,0,98023,47.3103,-122.339,107.14285714285714,0.009333333333333334,11,73.82246795909869
2014-11-20,213000.0,2,1.0,1000,1.0,0,0,3,6,1961,0,98024,47.5687,-121.899,213.0,0.004694835680751174,9,33.173321611992776
2014-09-02,475000.0,3,1.5,2480,1.5,0,0,5,7,1947,0,98108,47.5575,-122.303,191.53225806451613,0.0052210526315789475,12,72.51422754823487
2014-06-10,1025000.0,5,4.0,3760,2.0,0,0,3,10,1983,0,98033,47.6489,-122.183,272.6063829787234,0.0036682926829268293,13,63.15759033914774
2015-04-09,416000.0,3,2.0,2220,1.0,0,0,5,7,1976,0,98010,47.3459,-121.95,187.38738738738738,0.005336538461538462,12,73.40026835700736
2015-03-20,410000.0,4,1.0,1970,1.5,0,0,3,7,1904,2005,98122,47.6136,-122.303,208.12182741116752,0.004804878048780488,10,42.132050154999305
2014-07-01,800000.0,3,3.5,3830,2.0,0,0,3,10,1993,0,98077,47.7641,-122.023,208.87728459530027,0.0047875,13,75.70790727802712
2014-05-29,472000.0,6,2.5,4410,1.0,0,2,4,9,1965,0,98003,47.3376,-122.324,107.02947845804988,0.009343220338983051,15,97.49572016841717
2014-12-08,225000.0,3,1.75,1430,1.0,0,0,4,7,1968,0,98003,47.3173,-122.319,157.34265734265733,0.006355555555555556,11,67.150557534817
2014-10-01,210000.0,2,1.0,830,1.0,0,0,3,6,1940,0,98126,47.5308,-122.376,253.0120481927711,0.003952380952380952,9,25.15499930597326
2015-01-27,455000.0,2,1.0,1430,1.5,0,0,2,7,1925,0,98115,47.6727,-122.299,318.1818181818182,0.003142857142857143,9,14.383704252070512
2015-04-27,225000.0,3,1.0,1300,1.0,0,0,4,6,1954,0,98002,47.3221,-122.216,173.07692307692307,0.005777777777777778,10,49.34645815018739
2014-08-26,480000.0,2,1.0,1030,1.0,0,2,4,7,1918,0,98103,47.6779,-122.353,466.0194174757282,0.0021458333333333334,13,46.30199417017536
2015-02-12,363000.0,3,2.5,2740,2.0,0,0,3,9,1990,0,98023,47.3076,-122.395,132.4817518248175,0.007548209366391185,12,84.19932448063665
2014-09-29,2400000.0,4,2.5,3650,1.0,1,4,3,9,2000,0,98074,47.6338,-122.072,657.5342465753424,0.0015208333333333335,17,49.8010456669597
2015-02-26,181000.0,2,1.5,720,1.0,0,0,3,6,1954,0,98106,47.5218,-122.357,251.38888888888889,0.003977900552486188,9,25.44649053810207
2015-03-14,250000.0,4,2.0,2010,1.0,0,0,4,7,1976,0,98002,47.2785,-122.213,124.37810945273633,0.00804,11,72.60560773608476
2015-04-22,481000.0,3,1.75,1560,1.0,0,0,4,6,1918,0,98103,47.6846,-122.345,308.3333333333333,0.0032432432432432435,10,23.599222690047654
2014-09-23,260000.0,3,2.0,1810,1.0,0,0,4,7,1978,0,98032,47.3656,-122.278,143.646408839779,0.006961538461538461,11,69.87461250173507
2014-05-13,455000.0,4,2.5,3360,2.0,0,0,3,9,2001,0,98058,47.4369,-122.111,135.41666666666666,0.007384615384615385,12,83.78290843473835
2015-04-01,415000.0,3,2.25,1510,2.0,0,0,3,8,1991,0,98045,47.4616,-121.711,274.8344370860927,0.00363855421686747,11,43.5409244436219
2015-04-21,349500.0,3,1.0,1400,1.0,0,0,3,7,1953,0,98118,47.5405,-122.27,249.64285714285714,0.004005722460658083,10,33.75861749872762
2014-09-29,245000.0,3,2.5,1730,2.0,0,0,3,7,1987,0,98030,47.3507,-122.178,141.6184971098266,0.007061224489795918,10,55.69448942765928
2014-05-19,592500.0,2,2.0,1420,1.5,0,2,5,7,1928,0,98115,47.6979,-122.32,417.2535211267606,0.0023966244725738394,14,51.049137093416
2014-10-20,385000.0,4,1.75,2360,1.0,0,0,4,7,1955,0,98106,47.5278,-122.345,163.135593220339,0.006129870129870129,11,66.02392078841439
2015-02-11,315000.0,3,1.75,1580,1.0,0,0,4,7,1974,0,98059,47.4756,-122.147,199.36708860759492,0.005015873015873016,11,58.46943968907602
2014-11-24,255000.0,3,1.0,1230,1.0,0,0,3,7,1979,0,98045,47.4437,-121.772,207.3170731707317,0.004823529411764706,10,42.302086707074444
2014-08-29,693000.0,4,2.5,2460,2.0,0,0,3,8,2006,0,98052,47.7048,-122.109,281.7073170731707,0.00354978354978355,11,42.32637764308518
2014-12-02,780000.0,3,1.0,1660,1.5,0,0,3,8,1911,0,98112,47.6362,-122.302,469.87951807228916,0.002128205128205128,11,26.996483597834636
2014-10-24,237000.0,3,1.75,1270,1.0,0,0,4,7,1960,0,98198,47.4207,-122.29,186.61417322834646,0.005358649789029536,11,61.010734280294265
2014-12-16,525000.0,3,2.25,2100,2.0,0,0,3,10,1979,0,98074,47.6154,-122.047,250.0,0.004,13,67.41313098598066
2015-04-28,425000.0,2,1.0,770,1.0,0,0,3,5,1930,0,98144,47.5964,-122.299,551.9480519480519,0.001811764705882353,8,1.5418960810623237
2014-10-27,369900.0,1,0.75,760,1.0,1,4,5,5,1936,0,98070,47.4683,-122.438,486.7105263157895,0.002054609353879427,15,50.29727478832184
2014-05-19,290000.0,4,2.5,1700,2.0,0,0,4,7,1988,0,98031,47.4045,-122.171,170.58823529411765,0.0058620689655172415,11,64.4531069263869
2014-09-29,285000.0,3,1.0,1120,1.0,0,0,3,7,1954,0,98106,47.5544,-122.358,254.46428571428572,0.003929824561403509,10,32.82862166288808
2014-08-14,415000.0,2,1.0,1070,1.0,0,0,3,7,1937,0,98115,47.6802,-122.29,387.85046728971963,0.002578313253012048,10,16.025077499652987
2015-04-09,272500.0,3,2.5,2070,1.0,0,0,3,8,1979,0,98023,47.2988,-122.371,131.6425120772947,0.007596330275229357,11,71.77277564428817
2015-05-04,2900000.0,4,3.25,5050,1.5,0,2,3,11,1982,2008,98004,47.6312,-122.223,574.2574257425742,0.0017413793103448277,16,49.89473927728682
2014-10-07,1365000.0,4,4.75,5310,2.0,0,0,4,11,1989,0,98077,47.7285,-122.042,257.0621468926554,0.0038901098901098895,15,70.53856475269514
2015-05-01,436000.0,2,1.0,1040,1.0,0,0,4,7,1939,0,98133,47.7107,-122.352,419.2307692307692,0.0023853211009174312,11,28.780132327765696
2014-10-17,210000.0,3,1.0,1700,1.0,0,0,4,7,1967,0,98003,47.3271,-122.323,123.52941176470588,0.008095238095238095,11,72.6831073890714
2014-09-25,236000.0,3,1.0,1300,1.0,0,0,3,7,1961,0,98178,47.5053,-122.255,181.53846153846155,0.005508474576271186,10,47.4853097672697
2014-11-24,331000.0,3,1.75,1080,1.0,0,0,3,7,1954,2003,98199,47.6601,-122.4,306.48148148148147,0.0032628398791540785,10,23.81090084671263
2015-03-20,365000.0,3,2.5,2653,2.0,0,0,3,8,2006,0,98031,47.4145,-122.166,137.5800980022616,0.0072684931506849315,11,70.87054087817518
2015-01-27,450000.0,3,2.0,2290,1.0,0,0,5,8,1960,0,98058,47.4672,-122.165,196.5065502183406,0.005088888888888889,13,78.24110489057512
2014-11-13,770000.0,4,2.75,3820,2.0,0,0,3,9,2014,0,98028,47.7618,-122.261,201.57068062827224,0.004961038961038961,12,70.54550502012677
2015-05-05,455000.0,4,2.5,2210,1.0,0,0,3,8,1997,0,98038,47.3828,-122.071,205.88235294117646,0.004857142857142858,11,57.14384860963308
2015-05-05,405000.0,3,1.75,2390,1.0,0,0,3,6,1908,0,98118,47.5362,-122.268,169.4560669456067,0.005901234567901235,9,42.149400823578404
2014-07-03,304900.0,4,1.75,2600,1.0,0,0,4,7,1969,0,98031,47.3954,-122.206,117.26923076923077,0.008527386028205968,11,73.18627677786517
2015-02-27,170000.0,2,1.0,860,1.0,0,0,3,6,1931,0,98178,47.5048,-122.272,197.67441860465115,0.005058823529411765,9,36.28603155508259
2015-05-13,2050000.0,5,3.0,3830,2.0,0,1,5,9,1905,1994,98122,47.6166,-122.287,535.248041775457,0.0018682926829268291,15,49.499144033683436
2014-06-30,780000.0,4,2.5,3500,2.0,0,0,3,9,2005,0,98053,47.6811,-122.025,222.85714285714286,0.004487179487179487,12,66.26683014852173
2015-04-10,330000.0,3,3.0,2420,1.0,0,0,4,8,1988,0,98028,47.7486,-122.23,136.36363636363637,0.007333333333333333,12,83.63253597371951
2014-09-05,370000.0,4,2.5,2720,2.0,0,0,3,9,1992,0,98030,47.3846,-122.169,136.02941176470588,0.0073513513513513516,12,83.6857446906954
2014-10-17,467000.0,5,2.25,2500,1.0,0,0,3,7,1979,0,98072,47.7564,-122.144,186.8,0.0053533190578158455,10,46.415351871558784
2015-02-09,405000.0,3,1.75,1670,1.0,0,0,3,7,1980,0,98034,47.7198,-122.193,242.51497005988023,0.004123456790123457,10,35.30745384722158
2014-07-02,675000.0,5,2.25,2900,1.0,0,0,3,8,1985,0,98006,47.5461,-122.151,232.75862068965517,0.004296296296296296,11,51.71424605561468
2014-08-12,500000.0,2,1.0,1640,1.0,0,0,4,7,1954,0,98006,47.5712,-122.143,304.8780487804878,0.00328,11,38.59714060981816
2014-07-23,389999.0,4,2.5,1890,2.0,0,0,4,7,1968,0,98166,47.4281,-122.343,206.34867724867726,0.004846166272221211,11,57.061722111692035
2015-02-24,630000.0,4,1.75,2950,1.0,0,2,4,8,1975,0,98034,47.7128,-122.223,213.5593220338983,0.004682539682539683,14,77.79924119742748
2014-10-22,360000.0,4,2.5,2160,2.0,0,0,3,9,1992,0,98001,47.3341,-122.255,166.66666666666666,0.006,12,77.79692777495026
2014-10-02,580000.0,4,3.0,3280,2.0,0,0,3,8,1986,0,98056,47.5399,-122.181,176.82926829268294,0.005655172413793103,11,63.04885948271873
2014-07-09,550000.0,3,2.0,1970,2.0,0,3,5,8,1929,0,98126,47.5717,-122.375,279.18781725888323,0.003581818181818182,16,67.27316892610928
2014-07-10,879000.0,4,2.5,3360,2.0,0,0,3,10,1994,0,98075,47.5951,-122.017,261.60714285714283,0.003822525597269625,13,65.24661083607089
2014-08-22,265000.0,3,2.0,1320,1.0,0,0,3,7,1993,0,98042,47.3536,-122.144,200.75757575757575,0.004981132075471698,10,43.62883449775598
2015-03-04,446500.0,3,2.5,2650,2.0,0,0,3,8,1990,0,98059,47.5084,-122.154,168.49056603773585,0.00593505039193729,11,64.91347799935224
2014-06-02,404000.0,3,1.5,2030,1.0,0,0,3,7,1963,0,98108,47.5586,-122.311,199.01477832512316,0.005024752475247525,10,43.97237773562208
2014-05-29,267500.0,3,1.75,1590,1.0,0,2,3,7,1957,0,98188,47.4427,-122.274,168.23899371069183,0.00594392523364486,12,77.48577245176513
2014-06-24,3075000.0,4,5.0,4550,1.0,1,4,3,10,2002,0,98074,47.6053,-122.077,675.8241758241758,0.0014796747967479676,18,50.00347013371582
2014-08-11,335000.0,3,2.5,2440,2.0,0,0,3,8,1998,0,98003,47.3494,-122.301,137.29508196721312,0.007283582089552238,11,70.90986906028779
2014-06-19,576000.0,3,2.5,1940,1.0,0,0,4,7,1948,0,98117,47.6933,-122.393,296.9072164948454,0.003368055555555555,11,39.73881460232268
2015-04-01,208633.0,3,2.5,2040,2.0,0,0,3,8,2006,0,98038,47.3537,-122.0,102.27107843137254,0.009777935417695187,11,74.0399296719567
2015-01-15,315000.0,3,2.25,2200,1.0,0,0,4,7,1964,0,98166,47.476,-122.337,143.1818181818182,0.006984126984126984,11,69.97755980197104
2015-02-17,725000.0,3,1.75,1920,1.0,0,0,4,8,1913,0,98112,47.6239,-122.298,377.6041666666667,0.0026482758620689655,12,43.84051265442095
2015-04-03,550000.0,4,2.75,1800,1.0,0,0,4,8,1965,0,98177,47.7776,-122.384,305.55555555555554,0.003272727272727273,12,51.023689446166664
2014-06-12,610750.0,4,2.25,2180,2.0,0,0,3,8,1984,0,98074,47.6459,-122.058,280.1605504587156,0.00356938190749079,11,42.57507055938555
2015-02-28,550700.0,2,1.0,1010,1.5,0,0,4,6,1908,0,98105,47.6692,-122.297,545.2475247524752,0.0018340294171055023,10,11.142599361495396
2015-01-08,665000.0,4,2.75,3320,2.0,0,0,5,8,1960,0,98056,47.5376,-122.18,200.3012048192771,0.004992481203007519,13,77.48808587424236
2015-02-09,834000.0,4,2.5,2370,1.5,0,2,5,8,1928,0,98144,47.601,-122.294,351.8987341772152,0.0028417266187050357,15,57.03164761948827
2014-10-23,201000.0,5,1.75,1660,1.5,0,0,3,6,1915,0,98065,47.529,-121.837,121.08433734939759,0.008258706467661692,9,50.37130430759266
2014-05-02,2384000.0,5,2.5,3650,2.0,0,4,5,10,1921,0,98119,47.6345,-122.367,653.1506849315068,0.0015310402684563758,19,50.26720029611808
2014-06-18,1384000.0,4,3.25,4290,1.0,0,3,3,11,1997,0,98006,47.5503,-122.102,322.61072261072263,0.0030997109826589593,17,61.41905334752232
2014-12-09,1400000.0,4,3.25,4290,1.0,0,3,3,11,1997,0,98006,47.5503,-122.102,326.3403263403263,0.0030642857142857143,17,61.028084948873364
2014-11-05,305000.0,4,2.25,1950,1.0,0,0,3,8,1979,0,98058,47.4441,-122.125,156.4102564102564,0.0063934426229508194,11,67.36223569148197
2015-04-08,487000.0,3,2.0,2590,1.0,0,0,5,8,1948,0,98133,47.7357,-122.333,188.03088803088804,0.005318275154004106,13,79.92990329894045
2015-05-11,390000.0,3,2.5,1930,1.0,0,0,4,8,1988,0,98042,47.346,-122.157,202.07253886010363,0.004948717948717949,12,70.45412483227686
2014-07-23,548000.0,2,1.0,1470,1.0,0,0,4,7,1916,0,98103,47.6638,-122.345,372.7891156462585,0.0026824817518248177,11,31.68579095914496
2014-11-22,268750.0,4,1.0,800,1.0,0,0,3,6,1943,0,98166,47.48,-122.336,335.9375,0.0029767441860465114,9,12.3733401193726
2014-05-13,819900.0,5,2.75,3150,2.0,0,0,3,9,2013,0,98052,47.6759,-122.151,260.2857142857143,0.0038419319429198683,12,58.837273862952856
2014-10-23,520000.0,3,2.25,2030,2.0,0,0,3,8,1984,0,98027,47.5162,-122.057,256.1576354679803,0.003903846153846154,11,47.063110165178365
2014-07-21,230000.0,3,2.0,1450,1.0,0,0,3,7,2003,0,98001,47.2639,-122.252,158.6206896551724,0.006304347826086957,10,52.394392263915236
2015-02-02,240000.0,3,1.75,1510,1.0,0,0,3,7,1969,0,98023,47.2929,-122.371,158.94039735099338,0.006291666666666667,10,52.342340258177956
2014-09-05,232000.0,2,1.0,1240,1.0,0,0,3,6,1922,1984,98146,47.4957,-122.352,187.09677419354838,0.005344827586206896,9,38.39587285430065
2015-03-11,240500.0,2,1.0,1240,1.0,0,0,3,6,1922,1984,98146,47.4957,-122.352,193.9516129032258,0.005155925155925156,9,37.01938648035904
2014-10-27,274975.0,3,2.5,3030,2.0,0,0,3,9,1987,0,98077,47.7721,-122.093,90.75082508250826,0.011019183562142012,12,86.86901401934021
2014-09-05,740000.0,4,2.0,2050,1.5,0,0,4,9,1922,0,98102,47.644,-122.319,360.9756097560976,0.00277027027027027,13,51.75010410401148
2015-04-28,186375.0,3,1.0,1000,1.0,0,0,2,7,1952,0,98166,47.472,-122.344,186.375,0.0053655264922870555,9,38.5312080692176
2014-07-25,790000.0,3,2.25,2370,1.0,0,0,4,9,1977,0,98005,47.592,-122.166,333.3333333333333,0.003,13,54.34923425716004
2014-09-16,880000.0,4,3.5,2800,2.0,0,0,3,9,1951,2002,98105,47.669,-122.275,314.2857142857143,0.003181818181818182,12,49.97223893027345
2015-04-16,279000.0,6,1.75,2240,2.0,0,0,4,7,1955,0,98198,47.42,-122.323,124.55357142857143,0.008028673835125448,11,72.5778466663582
2014-07-29,295000.0,3,2.0,1810,1.0,0,2,3,8,1991,0,98022,47.1913,-122.012,162.98342541436463,0.006135593220338983,13,85.25308841900707
2015-04-08,640000.0,2,1.0,1070,1.0,0,0,3,7,1924,0,98103,47.6666,-122.331,598.1308411214953,0.001671875,10,10.58969138944154
2014-07-03,940000.0,4,2.0,2490,2.0,0,0,5,9,1968,0,98040,47.5639,-122.217,377.5100401606426,0.002648936170212766,14,53.50599176421598
2014-10-07,260000.0,4,2.5,1960,2.0,0,0,3,7,2003,0,98038,47.3483,-122.052,132.6530612244898,0.007538461538461539,10,57.07097580160089
2014-06-02,559900.0,3,2.75,2930,1.0,0,0,3,9,2004,0,98072,47.7648,-122.164,191.09215017064847,0.005233077335238435,12,72.60907786980057
2014-07-22,791500.0,4,2.0,1510,1.5,0,0,5,7,1911,0,98103,47.6794,-122.357,524.1721854304636,0.0019077700568540744,12,38.5485587377967
