date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,price_per_sqft,affordability_score,quality_score,investment_score,address
2014-06-12,784000.0,3,3.5,3950,1.5,0,0,3,9,1989,0,98052,47.697,-122.072,198.48101265822783,0.0050382653061224,12,71.17244251145144,"19851 NE Redmond Rd, Redmond, WA 98053, USA"
2014-05-12,453246.0,3,2.5,2010,2.0,0,0,3,8,2014,0,98029,47.5517,-121.998,225.4955223880597,0.0044346778570577,11,53.23994817933651,"2500 Mulberry Walk NE, Issaquah, WA 98029, USA"
2015-01-26,675000.0,4,3.5,2140,3.0,0,0,3,9,2005,0,98107,47.6734,-122.38,315.4205607476636,0.0031703703703703,12,49.79757553324388,"1722 NW 61st St, Seattle, WA 98107, USA"
2014-08-13,199000.0,3,1.75,1320,1.0,0,0,4,7,1956,0,98003,47.3257,-122.296,150.75757575757575,0.0066331658291457,11,68.50390968398649,"2833 S 308th Ln, Federal Way, WA 98003, USA"
2014-08-05,220000.0,4,1.75,2020,1.0,0,0,3,7,1968,0,98003,47.3309,-122.299,108.91089108910892,0.0091818181818181,10,59.17387683338732,"30204 26th Pl S, Federal Way, WA 98003, USA"
2014-05-29,452000.0,4,2.25,2590,1.0,0,0,4,8,1968,0,98028,47.7689,-122.266,174.51737451737452,0.0057300884955752,12,76.07921158561976,"19311 59th Pl NE, Kenmore, WA 98028, USA"
2014-07-07,382500.0,2,1.0,1190,1.0,0,0,3,6,1981,0,98125,47.7135,-122.287,321.42857142857144,0.0031111111111111,9,13.989265719705733,"3825 NE 117th St, Seattle, WA 98125, USA"
2014-05-07,519950.0,3,2.25,1170,3.0,0,0,3,8,2014,0,98107,47.6722,-122.381,444.4017094017094,0.0022502163669583,11,27.82006199972239,"1749 NW 60th St, Seattle, WA 98107, USA"
2014-06-27,665000.0,2,1.0,1110,1.0,0,0,3,7,1925,0,98119,47.6338,-122.358,599.0990990990991,0.0016691729323308,10,10.582751122009904,"1604 1st Ave W, Seattle, WA 98119, USA"
2014-07-08,527700.0,5,2.5,2820,1.0,0,0,4,8,1968,0,98006,47.5707,-122.128,187.12765957446808,0.0053439454235361,12,73.45116365150604,"15910 SE 42nd Pl, Bellevue, WA 98006, USA"
2015-05-08,205000.0,3,1.0,1610,1.0,0,0,4,7,1962,0,98058,47.4563,-122.171,127.32919254658384,0.0078536585365853,11,72.27710174432055,"12759 SE 164th St, Renton, WA 98058, USA"
2015-04-15,420000.0,3,1.0,1060,1.0,0,0,4,7,1923,0,98133,47.7144,-122.351,396.2264150943397,0.0025238095238095,11,29.999305973256835,"618 N 117th St, Seattle, WA 98133, USA"
2015-02-27,500000.0,4,2.25,2030,1.0,0,0,4,8,1961,0,98006,47.5495,-122.174,246.3054187192118,0.00406,12,61.58908989959746,"12505 SE 60th St, Bellevue, WA 98006, USA"
2014-12-03,921500.0,4,2.5,3670,2.0,0,0,4,9,1994,0,98077,47.7421,-122.026,251.0899182561308,0.0039826370048833,13,67.21533336417896,"15708 232nd Ave NE, Woodinville, WA 98077, USA"
2014-06-25,890000.0,4,1.0,2550,2.0,0,0,3,8,1905,0,98109,47.6354,-122.353,349.01960784313724,0.0028651685393258,11,33.59667792532272,"1816 2nd Ave N, Seattle, WA 98109, USA"
2014-08-06,430000.0,2,2.5,2420,2.0,0,0,3,7,2007,0,98027,47.5262,-121.943,177.68595041322314,0.0056279069767441,10,48.28922407810114,"29915 SE 82nd St, Issaquah, WA 98027, USA"
2014-10-30,258000.0,5,2.0,2260,1.0,0,0,4,8,1960,0,98032,47.3887,-122.286,114.15929203539822,0.0087596899224806,12,85.95058529588673,"3704 S 239th St, Kent, WA 98032, USA"
2014-11-04,511000.0,3,1.0,1430,1.0,0,0,3,7,1947,0,98103,47.6873,-122.336,357.34265734265733,0.00279843444227,10,18.314209040855044,"8008 Wallingford Ave N, Seattle, WA 98103, USA"
2014-08-20,532170.0,3,2.0,1360,2.0,0,0,3,8,1990,0,98103,47.6838,-122.353,391.3014705882353,0.0025555743465433,11,30.34400592236154,"355 N 76th St, Seattle, WA 98103, USA"
2015-04-09,560000.0,3,1.0,1110,1.5,0,0,3,7,1947,0,98107,47.655,-122.359,504.5045045045045,0.0019821428571428,10,11.746402628047935,"3952 2nd Ave NW, Seattle, WA 98107, USA"
2015-03-31,282950.0,3,1.0,1250,1.0,0,0,4,7,1954,0,98003,47.3255,-122.304,226.36,0.0044177416504682,11,53.02479988895572,"2223 S 308th St, Federal Way, WA 98003, USA"
2015-04-01,2250000.0,4,3.25,5180,2.0,0,3,3,12,2006,0,98006,47.562,-122.162,434.3629343629344,0.0023022222222222,18,53.48748438439828,"4625 Somerset Dr SE, Bellevue, WA 98006, USA"
2014-05-16,350000.0,1,1.0,700,1.0,0,0,3,7,1942,0,98115,47.679,-122.3,500.0,0.002,10,11.826215703511776,"6849 26th Ave NE, Seattle, WA 98115, USA"
2014-07-28,215000.0,3,1.0,1180,1.0,0,0,4,7,1967,0,98058,47.4479,-122.176,182.20338983050848,0.0054883720930232,11,61.91528246888447,"17229 125th Ave SE, Renton, WA 98058, USA"
2014-11-20,650000.0,5,3.5,3960,2.0,0,0,3,9,1996,0,98056,47.525,-122.172,164.14141414141417,0.0060923076923076,12,78.36255957062879,"12703 SE 86th Pl, Newcastle, WA 98056, USA"
2014-08-07,320000.0,4,2.75,2640,1.0,0,0,3,8,1967,0,98023,47.3135,-122.369,121.21212121212122,0.00825,11,72.89015870078194,"32140 28th Ave SW, Federal Way, WA 98023, USA"
2014-11-13,247000.0,3,2.0,1270,1.5,0,0,3,7,1916,2013,98022,47.2086,-121.996,194.488188976378,0.0051417004048583,10,44.87692592421228,"1857 Lafromboise St, Enumclaw, WA 98022, USA"
2014-10-03,320000.0,4,1.75,1760,1.0,0,0,4,8,1968,0,98059,47.4715,-122.118,181.8181818181818,0.0055,12,74.52227825845557,"14538 166th Pl SE, Renton, WA 98059, USA"
2014-05-07,255000.0,5,2.25,2060,1.0,0,0,3,7,1962,0,98146,47.4877,-122.335,123.7864077669903,0.008078431372549,10,58.10970249386943,"105 SW 129th St, Burien, WA 98146, USA"
2015-03-09,438000.0,3,1.75,1780,1.0,0,0,3,7,1962,0,98034,47.7171,-122.193,246.06741573033707,0.0040639269406392,10,34.55212140841161,"13017 111th Pl NE, Kirkland, WA 98034, USA"
2015-03-04,900000.0,3,2.5,3400,2.0,0,0,3,10,2000,0,98075,47.6012,-122.023,264.7058823529412,0.0037777777777777,13,64.69370286401703,"23911 SE 8th Pl, Sammamish, WA 98075, USA"
2014-06-20,441000.0,3,2.75,1910,1.0,0,0,3,7,1979,0,98034,47.7319,-122.224,230.89005235602093,0.0043310657596371,10,37.56882431869708,"14413 88th Ave NE, Bothell, WA 98011, USA"
2014-08-12,420000.0,3,2.0,2020,1.0,0,0,4,7,1975,0,98027,47.4582,-122.023,207.92079207920796,0.0048095238095238,11,56.72280571878037,"16037 239th Ave SE, Issaquah, WA 98027, USA"
2014-12-08,370000.0,3,1.75,1580,1.0,0,0,3,7,1976,0,98034,47.7209,-122.168,234.1772151898734,0.0042702702702702,10,36.87711099801045,"13415 129th Pl NE, Kirkland, WA 98034, USA"
2015-02-19,269950.0,2,1.75,1340,1.0,0,0,5,5,1949,0,98198,47.408,-122.327,201.455223880597,0.0049638822004074,10,43.46805163558969,"611 S 216th St, Normandy Park, WA 98198, USA"
2015-03-24,807100.0,4,2.5,2680,2.0,0,0,3,9,1999,0,98006,47.565,-122.125,301.15671641791045,0.0033205302936439,12,51.60782862166289,"16114 SE 45th Ct, Bellevue, WA 98006, USA"
2014-06-05,653000.0,3,2.5,2680,1.0,0,0,4,8,1979,0,98034,47.7028,-122.231,243.65671641791045,0.0041041347626339,12,62.16050525146903,"11501 84th Ave NE, Kirkland, WA 98034, USA"
2014-06-11,371500.0,3,2.0,1370,1.0,0,0,5,7,1964,0,98133,47.7458,-122.331,271.1678832116788,0.0036877523553162,12,56.75982047841577,"2320 N 161st St, Shoreline, WA 98133, USA"
2015-03-16,284000.0,3,1.75,1560,1.0,0,0,3,7,1954,0,98166,47.4776,-122.337,182.05128205128204,0.0054929577464788,10,47.38930273446537,"14003 2nd Ave SW, Burien, WA 98166, USA"
2015-01-02,272000.0,3,1.75,2160,1.0,0,0,4,7,1978,0,98023,47.3026,-122.374,125.92592592592592,0.0079411764705882,11,72.42631749410077,"33406 33rd Pl SW, Federal Way, WA 98023, USA"
2014-05-02,313000.0,3,1.5,1340,1.5,0,0,3,7,1955,0,98133,47.7658,-122.339,233.5820895522388,0.0042811501597444,10,36.98584185443946,"18810 Densmore Ave N, Shoreline, WA 98133, USA"
2015-01-16,917500.0,4,2.5,3880,2.0,0,0,3,10,1984,0,98033,47.6477,-122.182,236.46907216494844,0.0042288828337874,13,70.18808124739739,"4114 118th Ave NE, Kirkland, WA 98033, USA"
2014-09-29,673000.0,4,2.25,2590,2.0,0,0,4,8,1980,0,98006,47.5619,-122.125,259.8455598455598,0.0038484398216939,12,58.90898995974645,"16105 SE 46th Pl, Bellevue, WA 98006, USA"
2015-02-10,425000.0,3,2.5,1120,2.0,0,0,3,8,2008,0,98122,47.6106,-122.31,379.4642857142857,0.002635294117647,11,31.18377828158978,"904 17th Ave, Seattle, WA 98122, USA"
2014-07-09,399950.0,5,2.75,1970,1.0,0,0,3,7,1986,0,98144,47.5868,-122.308,203.0203045685279,0.0049256157019627,10,43.17656040346088,"1808 19th Ave S, Seattle, WA 98144, USA"
2014-05-30,385000.0,3,1.0,1220,1.0,0,0,3,6,1901,0,98122,47.6101,-122.307,315.57377049180326,0.0031688311688311,9,14.71799380002776,"1915 E Marion St, Seattle, WA 98122, USA"
2014-11-17,269950.0,3,1.5,1950,1.0,0,2,4,7,1975,0,98022,47.1976,-121.999,138.43589743589743,0.0072235599185034,13,89.92851524545414,"811 Harmony Ln, Enumclaw, WA 98022, USA"
2015-01-07,330000.0,2,1.0,1350,1.0,0,0,3,7,1949,0,98177,47.7224,-122.358,244.44444444444449,0.004090909090909,10,34.88409753389164,"12732 1st Ave NW, Seattle, WA 98177, USA"
2014-07-25,260000.0,3,2.5,1670,2.0,0,0,3,7,1988,0,98030,47.3505,-122.179,155.688622754491,0.0064230769230769,10,52.94035996853745,"12128 SE 280th Ct, Kent, WA 98030, USA"
2015-04-14,470000.0,4,3.0,2380,1.5,0,0,4,7,1925,0,98126,47.5384,-122.376,197.47899159663865,0.005063829787234,11,58.84999768657752,"7132 35th Ave SW, Seattle, WA 98126, USA"
2014-06-13,589000.0,4,3.0,2440,2.0,0,0,5,7,1961,0,98034,47.7044,-122.2,241.39344262295083,0.0041426146010186,12,62.61509276824133,"11611 106th Ave NE, Kirkland, WA 98034, USA"
2014-07-23,163500.0,2,1.5,1050,2.0,0,0,3,7,1996,0,98038,47.3848,-122.039,155.71428571428572,0.0064220183486238,10,52.93110627862861,"22730 SE 242nd St, Maple Valley, WA 98038, USA"
2014-09-05,835000.0,4,2.75,3130,2.0,0,0,3,9,1993,0,98052,47.6993,-122.102,266.77316293929715,0.0037485029940119,12,57.64586128718827,"11021 178th Ct NE, Redmond, WA 98052, USA"
2014-11-21,1095000.0,5,3.0,4090,1.0,0,2,4,10,1986,0,98033,47.6627,-122.188,267.7261613691932,0.0037351598173515,16,69.46166658955258,"6206 114th Ave NE, Kirkland, WA 98033, USA"
2015-04-15,269000.0,4,1.75,1490,1.0,0,0,4,8,1969,0,98023,47.3099,-122.379,180.53691275167785,0.005539033457249,12,74.79526211076667,"32621 36th Ave SW, Federal Way, WA 98023, USA"
2014-05-05,560000.0,3,2.5,1900,2.0,0,0,3,8,1987,0,98074,47.62,-122.043,294.7368421052632,0.0033928571428571,11,40.03724610188313,"22314 NE 11th Pl, Sammamish, WA 98074, USA"
2015-04-18,615000.0,4,1.0,1330,1.5,0,0,4,6,1901,0,98103,47.65,-122.34,462.406015037594,0.0021626016260162,10,12.663674640262808,"3522 Ashworth Ave N, Seattle, WA 98103, USA"
2014-12-05,585188.0,3,2.25,2230,1.0,0,0,3,8,1975,0,98052,47.6647,-122.153,262.41614349775784,0.0038107411635235,11,45.90639892657197,"6523 140th Pl NE, Redmond, WA 98052, USA"
2014-08-18,305000.0,3,1.75,1650,1.0,0,0,3,7,1977,0,98034,47.726,-122.191,184.84848484848484,0.0054098360655737,10,46.831767917457086,"14004 113th Ave NE, Kirkland, WA 98034, USA"
2014-11-05,166950.0,3,1.0,1190,1.0,0,0,3,6,1959,0,98058,47.4616,-122.184,140.2941176470588,0.0071278825995807,9,47.92833017165595,"15859 118th Ave SE, Renton, WA 98058, USA"
2014-09-12,799000.0,3,2.5,2140,1.0,0,0,4,8,1959,0,98040,47.5505,-122.219,373.3644859813084,0.0026783479349186,12,44.1748022023782,"9007 SE 58th St, Mercer Island, WA 98040, USA"
2014-06-25,400000.0,3,2.5,2180,1.0,0,0,4,7,1962,0,98133,47.7606,-122.336,183.4862385321101,0.00545,11,61.636515060380326,"18032 Burke Ave N, Shoreline, WA 98133, USA"
2014-12-01,230000.0,3,1.0,1060,1.0,0,0,3,7,1948,0,98155,47.7481,-122.3,216.9811320754717,0.0046086956521739,10,40.3588118262157,"16388 28th Pl NE, Shoreline, WA 98155, USA"
2014-05-15,256883.0,3,2.5,1690,2.0,0,0,3,8,2003,0,98023,47.2779,-122.347,152.00177514792898,0.006578870536392,11,68.2725674362652,"833 SW 361st St, Federal Way, WA 98023, USA"
2014-11-11,423000.0,4,2.0,1970,1.5,0,0,5,7,1920,0,98108,47.5511,-122.312,214.72081218274116,0.0046572104018912,12,67.90588997362698,"5802 16th Ave S, Seattle, WA 98108, USA"
2014-07-23,465000.0,3,2.5,2150,2.0,0,0,3,8,2007,0,98126,47.5488,-122.372,216.27906976744185,0.0046236559139784,11,55.07564891500486,"5942 31st Ave SW, Seattle, WA 98126, USA"
2015-01-13,440000.0,3,2.5,1910,2.0,0,0,3,7,1997,0,98024,47.5385,-121.911,230.36649214659687,0.004340909090909,10,37.6821820200805,"6917 Preston-Fall City Rd SE, Issaquah, WA 98027, USA"
2014-10-14,385000.0,3,1.75,1350,1.0,0,0,4,7,1969,0,98038,47.4058,-121.994,285.1851851851852,0.0035064935064935,11,41.68787303937445,"21820 260th Ave SE, Maple Valley, WA 98038, USA"
2015-03-11,210000.0,3,1.0,860,1.0,0,0,4,6,1943,0,98056,47.5093,-122.184,244.1860465116279,0.004095238095238,10,34.944246518299174,"2625 NE 20th St, Renton, WA 98056, USA"
2014-11-12,297000.0,3,2.5,1940,2.0,0,0,3,8,1994,0,98042,47.3777,-122.165,153.09278350515464,0.0065319865319865,11,68.02503123120344,"25002 132nd Ave SE, Kent, WA 98042, USA"
2014-07-16,470000.0,3,1.0,1010,1.0,0,0,3,7,1952,0,98107,47.675,-122.394,465.34653465346537,0.0021489361702127,10,12.551473650117986,"2823 NW 64th St, Seattle, WA 98107, USA"
2014-08-04,226500.0,3,1.5,1300,1.0,0,0,4,7,1976,0,98023,47.3025,-122.37,174.23076923076923,0.0057395143487858,11,63.6040808772498,"33400 28th Pl SW, Federal Way, WA 98023, USA"
2015-03-03,274250.0,3,1.0,910,1.0,0,0,4,6,1962,0,98059,47.4787,-122.158,301.3736263736264,0.0033181403828623,10,24.48989034377458,"4519 SE 4th Pl, Renton, WA 98059, USA"
2014-08-04,840000.0,4,1.75,2480,1.0,0,0,4,9,1966,0,98040,47.5378,-122.219,338.7096774193548,0.0029523809523809,13,53.83334104474159,"8771 SE 72nd Pl, Mercer Island, WA 98040, USA"
2014-09-19,677900.0,3,2.5,2440,2.0,0,0,3,8,2010,0,98052,47.7073,-122.114,277.827868852459,0.0035993509367163,11,42.989173182806645,"16928 NE 120th St, Redmond, WA 98052, USA"
2015-02-05,425000.0,3,1.0,1010,1.0,0,0,3,7,1915,0,98116,47.5733,-122.381,420.7920792079208,0.0023764705882352,10,14.138481469485958,"3816 SW Hinds St, Seattle, WA 98116, USA"
2014-11-23,180250.0,2,0.75,900,1.0,0,0,3,6,1941,0,98166,47.4604,-122.339,200.27777777777777,0.0049930651872399,9,35.768981631425525,"15836 4th Ave SW, Burien, WA 98166, USA"
2014-07-17,464000.0,6,3.0,2300,2.0,0,0,3,7,1920,1994,98133,47.7067,-122.343,201.7391304347826,0.0049568965517241,10,43.42641003099986,"10558 Midvale Ave N, Seattle, WA 98133, USA"
2015-04-22,320000.0,4,2.25,1550,2.0,0,0,3,8,1993,0,98038,47.354,-122.047,206.4516129032258,0.00484375,11,57.04784157682876,"27611 221st Ave SE, Maple Valley, WA 98038, USA"
2014-07-17,625504.0,3,2.25,1270,2.0,0,0,3,8,2014,0,98105,47.6647,-122.284,492.52283464566926,0.0020303627155062,11,26.53611252486929,"4057 NE 50th St, Seattle, WA 98105, USA"
2014-05-15,592500.0,4,2.5,2240,1.0,0,0,3,9,1983,0,98074,47.6143,-122.017,264.50892857142856,0.0037805907172995,12,58.07847129042706,"24231 NE 5th Pl, Sammamish, WA 98074, USA"
2015-01-14,465000.0,3,2.5,2714,2.0,0,0,3,9,2005,0,98001,47.3185,-122.275,171.33382461311717,0.0058365591397849,12,76.83570073566834,"31705 47th Ct S, Auburn, WA 98001, USA"
2014-05-27,477000.0,4,2.75,1720,2.0,0,0,3,8,1978,0,98118,47.5458,-122.268,277.3255813953488,0.0036058700209643,11,43.090963771804006,"5153 S Graham St, Seattle, WA 98118, USA"
2015-01-15,280000.0,2,1.0,850,1.0,0,0,3,6,1923,0,98168,47.4889,-122.299,329.4117647058824,0.0030357142857142,9,13.05579975015037,"2616 S 128th St, SeaTac, WA 98168, USA"
2015-02-21,1505000.0,5,3.0,3300,1.0,0,3,3,9,1957,1991,98040,47.5673,-122.21,456.06060606060606,0.0021926910299003,15,51.08615185305141,"4384 E Mercer Way, Mercer Island, WA 98040, USA"
2014-07-03,445838.0,3,2.5,2250,2.0,0,0,3,8,2000,0,98146,47.5133,-122.379,198.15022222222223,0.0050466761469412,11,58.68805811317262,"10010 37th Ave SW, Seattle, WA 98146, USA"
2014-08-28,1072000.0,2,2.25,3900,1.0,0,3,3,8,1947,0,98144,47.5884,-122.291,274.87179487179486,0.0036380597014925,14,65.71854902142229,"1534 32nd Ave S, Seattle, WA 98144, USA"
2014-10-23,467000.0,2,1.5,1320,1.0,0,0,4,8,1947,0,98177,47.7145,-122.367,353.7878787878788,0.0028265524625267,12,45.72248183963355,"817 NW 118th St, Seattle, WA 98177, USA"
2014-08-22,686000.0,4,2.5,2760,2.0,0,0,3,10,1999,0,98075,47.5836,-122.026,248.5507246376812,0.0040233236151603,13,67.7104057743025,"2856 234th Ave SE, Sammamish, WA 98075, USA"
2014-06-05,279950.0,3,2.0,1750,1.0,0,0,3,7,1961,0,98198,47.398,-122.299,159.97142857142856,0.0062511162707626,10,52.101744320547816,"2640 S 227th Pl, Des Moines, WA 98198, USA"
2014-09-04,527000.0,4,2.25,2330,2.0,0,0,3,8,1987,0,98011,47.7663,-122.215,226.1802575107296,0.0044212523719165,11,53.07338176097719,"9311 NE 191st St, Bothell, WA 98011, USA"
2014-09-18,325000.0,3,2.25,2220,1.0,0,0,4,8,1966,0,98030,47.3758,-122.217,146.3963963963964,0.0068307692307692,12,81.84773053254986,"1322 E Chicago St, Kent, WA 98030, USA"
2014-09-03,328000.0,3,2.25,2020,2.0,0,0,3,7,1994,0,98038,47.3828,-122.023,162.37623762376236,0.0061585365853658,10,51.636746402628056,"23844 SE 245th St, Maple Valley, WA 98038, USA"
2014-06-04,390000.0,3,2.25,1250,1.0,0,0,5,7,1942,0,98146,47.5123,-122.373,312.0,0.0032051282051282,12,50.233655670198495,"10105 32nd Pl SW, Seattle, WA 98146, USA"
2015-03-09,479950.0,2,2.0,1510,1.0,0,0,3,8,2005,0,98053,47.7076,-122.013,317.8476821192053,0.0031461610584435,11,36.96270762966733,"12228 Big Leaf Way NE, Redmond, WA 98053, USA"
2014-05-29,264950.0,4,2.25,1720,1.0,0,0,4,7,1978,0,98023,47.2922,-122.371,154.0406976744186,0.0064917909039441,11,67.8538379678897,"34434 30th Ave SW, Federal Way, WA 98023, USA"
2015-01-15,235000.0,3,1.0,1430,1.0,0,0,4,7,1961,0,98031,47.4075,-122.214,164.33566433566435,0.0060851063829787,11,65.78910840697728,"21638 94th Pl S, Kent, WA 98031, USA"
2015-03-03,516500.0,3,2.5,1480,2.0,0,0,3,7,2004,0,98053,47.6794,-122.034,348.9864864864865,0.002865440464666,10,19.040623698699857,"Ridgewood, 8632 229th Dr NE, Redmond, WA 98053, USA"
2015-04-13,655000.0,2,1.75,1450,2.0,1,4,3,7,1915,1978,98166,47.4497,-122.375,451.7241379310345,0.0022137404580152,15,51.2295840466386,"3316 SW 172nd St, Burien, WA 98166, USA"
2014-06-16,500000.0,4,2.75,2280,1.0,0,0,5,7,1960,0,98059,47.5218,-122.164,219.2982456140351,0.00456,12,67.01869245361588,"9007 132nd Pl SE, Newcastle, WA 98056, USA"
2014-11-21,315000.0,6,2.75,2940,1.0,0,0,3,8,1978,0,98023,47.3103,-122.339,107.14285714285714,0.0093333333333333,11,73.82246795909869,"229 SW 325th Pl, Federal Way, WA 98023, USA"
2014-11-20,213000.0,2,1.0,1000,1.0,0,0,3,6,1961,0,98024,47.5687,-121.899,213.0,0.0046948356807511,9,33.173321611992776,"33113 SE 42nd St, Fall City, WA 98024, USA"
2014-09-02,475000.0,3,1.5,2480,1.5,0,0,5,7,1947,0,98108,47.5575,-122.303,191.53225806451613,0.0052210526315789,12,72.51422754823487,"4921 24th Ave S, Seattle, WA 98108, USA"
2014-06-10,1025000.0,5,4.0,3760,2.0,0,0,3,10,1983,0,98033,47.6489,-122.183,272.6063829787234,0.0036682926829268,13,63.15759033914774,"4143 118th Ave NE, Kirkland, WA 98033, USA"
2015-04-09,416000.0,3,2.0,2220,1.0,0,0,5,7,1976,0,98010,47.3459,-121.95,187.38738738738735,0.0053365384615384,12,73.40026835700736,"28425 SE 286 St, Ravensdale, WA 98051, USA"
2015-03-20,410000.0,4,1.0,1970,1.5,0,0,3,7,1904,2005,98122,47.6136,-122.303,208.12182741116752,0.0048048780487804,10,42.132050154999305,"1419 23rd Ave, Seattle, WA 98122, USA"
2014-07-01,800000.0,3,3.5,3830,2.0,0,0,3,10,1993,0,98077,47.7641,-122.023,208.87728459530027,0.0047875,13,75.70790727802712,"18810 236th Ave NE, Woodinville, WA 98077, USA"
2014-05-29,472000.0,6,2.5,4410,1.0,0,2,4,9,1965,0,98003,47.3376,-122.324,107.02947845804988,0.009343220338983,15,97.49572016841717,"806 S 295th Pl, Federal Way, WA 98003, USA"
2014-12-08,225000.0,3,1.75,1430,1.0,0,0,4,7,1968,0,98003,47.3173,-122.319,157.34265734265733,0.0063555555555555,11,67.150557534817,"1035 S 317th St, Federal Way, WA 98003, USA"
2014-10-01,210000.0,2,1.0,830,1.0,0,0,3,6,1940,0,98126,47.5308,-122.376,253.0120481927711,0.0039523809523809,9,25.15499930597326,"7936 35th Ave SW, Seattle, WA 98126, USA"
2015-01-27,455000.0,2,1.0,1430,1.5,0,0,2,7,1925,0,98115,47.6727,-122.299,318.1818181818182,0.0031428571428571,9,14.383704252070512,"6017 27th Ave NE, Seattle, WA 98115, USA"
2015-04-27,225000.0,3,1.0,1300,1.0,0,0,4,6,1954,0,98002,47.3221,-122.216,173.07692307692307,0.0057777777777777,10,49.34645815018739,"1032 16th St NE, Auburn, WA 98002, USA"
2014-08-26,480000.0,2,1.0,1030,1.0,0,2,4,7,1918,0,98103,47.6779,-122.353,466.0194174757282,0.0021458333333333,13,46.30199417017536,"6701 Dayton Ave N, Seattle, WA 98103, USA"
2015-02-12,363000.0,3,2.5,2740,2.0,0,0,3,9,1990,0,98023,47.3076,-122.395,132.4817518248175,0.0075482093663911,12,84.19932448063665,"32824 49th Ave SW, Federal Way, WA 98023, USA"
2014-09-29,2400000.0,4,2.5,3650,1.0,1,4,3,9,2000,0,98074,47.6338,-122.072,657.5342465753424,0.0015208333333333,17,49.8010456669597,"2635 E Lake Sammamish Pkwy NE, Sammamish, WA 98074, USA"
2015-02-26,181000.0,2,1.5,720,1.0,0,0,3,6,1954,0,98106,47.5218,-122.357,251.38888888888889,0.0039779005524861,9,25.44649053810207,"9035C 17th Ave SW, Seattle, WA 98106, USA"
2015-03-14,250000.0,4,2.0,2010,1.0,0,0,4,7,1976,0,98002,47.2785,-122.213,124.37810945273633,0.00804,11,72.60560773608476,"3305 M Pl SE, Auburn, WA 98002, USA"
2015-04-22,481000.0,3,1.75,1560,1.0,0,0,4,6,1918,0,98103,47.6846,-122.345,308.3333333333333,0.0032432432432432,10,23.59922269004765,"7617 Aurora Ave N, Seattle, WA 98103, USA"
2014-09-23,260000.0,3,2.0,1810,1.0,0,0,4,7,1978,0,98032,47.3656,-122.278,143.646408839779,0.0069615384615384,11,69.87461250173507,"4424 S 263rd St, Kent, WA 98032, USA"
2014-05-13,455000.0,4,2.5,3360,2.0,0,0,3,9,2001,0,98058,47.4369,-122.111,135.41666666666666,0.0073846153846153,12,83.78290843473835,"18416 172nd Ct SE, Renton, WA 98058, USA"
2015-04-01,415000.0,3,2.25,1510,2.0,0,0,3,8,1991,0,98045,47.4616,-121.711,274.8344370860927,0.0036385542168674,11,43.5409244436219,"15225 472nd Pl SE, North Bend, WA 98045, USA"
2015-04-21,349500.0,3,1.0,1400,1.0,0,0,3,7,1953,0,98118,47.5405,-122.27,249.64285714285717,0.004005722460658,10,33.75861749872762,"6903 51st Ave S, Seattle, WA 98118, USA"
2014-09-29,245000.0,3,2.5,1730,2.0,0,0,3,7,1987,0,98030,47.3507,-122.178,141.6184971098266,0.0070612244897959,10,55.69448942765928,"28015 122nd Pl SE, Kent, WA 98030, USA"
2014-05-19,592500.0,2,2.0,1420,1.5,0,2,5,7,1928,0,98115,47.6979,-122.32,417.2535211267606,0.0023966244725738,14,51.049137093416,"800 NE 95th St, Seattle, WA 98115, USA"
2014-10-20,385000.0,4,1.75,2360,1.0,0,0,4,7,1955,0,98106,47.5278,-122.345,163.135593220339,0.0061298701298701,11,66.02392078841439,"8414 8th Ave SW, Seattle, WA 98106, USA"
